VM Enforcer Group,VM Name,VM Type,Vulnerability Name,Severity,Custom Severity,Fix Version,Resource,Resource Path,Resource Type,Format,CPE,Exploit Type,Publish Date,Last VM Scan Date,Exploit Availability,First Found on VM,CISA Published Date
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:1461,high,,4.14.18,libslirp,,package,rpm,pkg:/rhcos:4.14_el8:libslirp:4.4.0-7.el9,,2024-03-27,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2023:7201,high,,,crun,,package,rpm,pkg:/rhcos:4.14_el8:crun:1.14-1.rhaos4.14.el9,,2024-02-27,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:0645,high,,4.14.11,crun,,package,rpm,pkg:/rhcos:4.14_el8:crun:1.14-1.rhaos4.14.el9,,2024-02-07,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:1563,high,,,runc,,package,rpm,pkg:/rhcos:4.14_el8:runc:4:1.1.12-1.2.rhaos4.14.el9,,2024-04-02,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:1892,high,,,runc,,package,rpm,pkg:/rhcos:4.14_el8:runc:4:1.1.12-1.2.rhaos4.14.el9,,2024-04-26,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2023:7201,high,,,runc,,package,rpm,pkg:/rhcos:4.14_el8:runc:4:1.1.12-1.2.rhaos4.14.el9,,2024-02-27,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:1897,high,,4.14.22,runc,,package,rpm,pkg:/rhcos:4.14_el8:runc:4:1.1.12-1.2.rhaos4.14.el9,,2024-04-26,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:0645,high,,4.14.11,runc,,package,rpm,pkg:/rhcos:4.14_el8:runc:4:1.1.12-1.2.rhaos4.14.el9,,2024-02-07,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:1567,high,,4.14.19,runc,,package,rpm,pkg:/rhcos:4.14_el8:runc:4:1.1.12-1.2.rhaos4.14.el9,,2024-04-03,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:1461,high,,4.14.18,toolbox,,package,rpm,pkg:/rhcos:4.14_el8:toolbox:0.1.2-1.rhaos4.14.el9,,2024-03-27,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:1461,high,,4.14.18,slirp4netns,,package,rpm,pkg:/rhcos:4.14_el8:slirp4netns:1.2.0-3.el9,,2024-03-27,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2023:7201,high,,,coreos-installer,,package,rpm,pkg:/rhcos:4.14_el8:coreos-installer:0.17.0-2.el9_2,,2024-02-27,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:1563,high,,,containernetworking-plugins,,package,rpm,pkg:/rhcos:4.14_el8:containernetworking-plugins:1:1.2.0-1.el9,,2024-04-02,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:1892,high,,,containernetworking-plugins,,package,rpm,pkg:/rhcos:4.14_el8:containernetworking-plugins:1:1.2.0-1.el9,,2024-04-26,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2023:7201,high,,,containernetworking-plugins,,package,rpm,pkg:/rhcos:4.14_el8:containernetworking-plugins:1:1.2.0-1.el9,,2024-02-27,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:1897,high,,4.14.22,containernetworking-plugins,,package,rpm,pkg:/rhcos:4.14_el8:containernetworking-plugins:1:1.2.0-1.el9,,2024-04-26,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2023:5009,high,,4.14.0,containernetworking-plugins,,package,rpm,pkg:/rhcos:4.14_el8:containernetworking-plugins:1:1.2.0-1.el9,,2023-10-31,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:0207,high,,4.14.9,containernetworking-plugins,,package,rpm,pkg:/rhcos:4.14_el8:containernetworking-plugins:1:1.2.0-1.el9,,2024-01-17,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:1567,high,,4.14.19,containernetworking-plugins,,package,rpm,pkg:/rhcos:4.14_el8:containernetworking-plugins:1:1.2.0-1.el9,,2024-04-03,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:1563,high,,,skopeo,,package,rpm,pkg:/rhcos:4.14_el8:skopeo:2:1.11.3-0.1.rhaos4.14.el9,,2024-04-02,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:1892,high,,,skopeo,,package,rpm,pkg:/rhcos:4.14_el8:skopeo:2:1.11.3-0.1.rhaos4.14.el9,,2024-04-26,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2023:7201,high,,,skopeo,,package,rpm,pkg:/rhcos:4.14_el8:skopeo:2:1.11.3-0.1.rhaos4.14.el9,,2024-02-27,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:1567,high,,4.14.19,skopeo,,package,rpm,pkg:/rhcos:4.14_el8:skopeo:2:1.11.3-0.1.rhaos4.14.el9,,2024-04-03,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:1897,high,,4.14.22,skopeo,,package,rpm,pkg:/rhcos:4.14_el8:skopeo:2:1.11.3-0.1.rhaos4.14.el9,,2024-04-26,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2023:5009,high,,4.14.0,skopeo,,package,rpm,pkg:/rhcos:4.14_el8:skopeo:2:1.11.3-0.1.rhaos4.14.el9,,2023-10-31,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2023:7201,high,,,coreos-installer-bootinfra,,package,rpm,pkg:/rhcos:4.14_el8:coreos-installer-bootinfra:0.17.0-2.el9_2,,2024-02-27,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2023:7201,high,,,container-selinux,,package,rpm,pkg:/rhcos:4.14_el8:container-selinux:3:2.229.0-1.el9_2,,2024-02-27,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:0645,high,,4.14.11,container-selinux,,package,rpm,pkg:/rhcos:4.14_el8:container-selinux:3:2.229.0-1.el9_2,,2024-02-07,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2023:6840,high,,4.14.2,container-selinux,,package,rpm,pkg:/rhcos:4.14_el8:container-selinux:3:2.229.0-1.el9_2,,2023-11-15,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:1461,high,,4.14.18,fuse-overlayfs,,package,rpm,pkg:/rhcos:4.14_el8:fuse-overlayfs:1.11-1.el9_2,,2024-03-27,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:1563,high,,,cri-tools,,package,rpm,pkg:/rhcos:4.14_el8:cri-tools:1.27.0-3.2.el9,,2024-04-02,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:1892,high,,,cri-tools,,package,rpm,pkg:/rhcos:4.14_el8:cri-tools:1.27.0-3.2.el9,,2024-04-26,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2023:7201,high,,,cri-tools,,package,rpm,pkg:/rhcos:4.14_el8:cri-tools:1.27.0-3.2.el9,,2024-02-27,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:1567,high,,4.14.19,cri-tools,,package,rpm,pkg:/rhcos:4.14_el8:cri-tools:1.27.0-3.2.el9,,2024-04-03,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:1897,high,,4.14.22,cri-tools,,package,rpm,pkg:/rhcos:4.14_el8:cri-tools:1.27.0-3.2.el9,,2024-04-26,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:0645,high,,4.14.11,cri-tools,,package,rpm,pkg:/rhcos:4.14_el8:cri-tools:1.27.0-3.2.el9,,2024-02-07,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:1897,high,,4.14.22,conmon,,package,rpm,pkg:/rhcos:4.14_el8:conmon:3:2.1.7-3.4.rhaos4.14.el9,,2024-04-26,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:1567,high,,4.14.19,conmon,,package,rpm,pkg:/rhcos:4.14_el8:conmon:3:2.1.7-3.4.rhaos4.14.el9,,2024-04-03,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2023:5675,high,,,crun,,package,rpm,pkg:/rhcos:4.14_el8:crun:1.14-1.rhaos4.14.el9,,2023-10-17,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:2049,high,,,skopeo,,package,rpm,pkg:/rhcos:4.14_el8:skopeo:2:1.11.3-0.1.rhaos4.14.el9,,2024-05-02,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:1763,high,,,skopeo,,package,rpm,pkg:/rhcos:4.14_el8:skopeo:2:1.11.3-0.1.rhaos4.14.el9,,2024-04-18,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2023:3612,high,,,skopeo,,package,rpm,pkg:/rhcos:4.14_el8:skopeo:2:1.11.3-0.1.rhaos4.14.el9,,2023-06-23,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:2049,high,,,cri-tools,,package,rpm,pkg:/rhcos:4.14_el8:cri-tools:1.27.0-3.2.el9,,2024-05-02,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:1763,high,,,cri-tools,,package,rpm,pkg:/rhcos:4.14_el8:cri-tools:1.27.0-3.2.el9,,2024-04-18,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2023:4093,high,,,container-selinux,,package,rpm,pkg:/rhcos:4.14_el8:container-selinux:3:2.229.0-1.el9_2,,2023-07-20,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:2049,high,,,runc,,package,rpm,pkg:/rhcos:4.14_el8:runc:4:1.1.12-1.2.rhaos4.14.el9,,2024-05-02,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:1763,high,,,runc,,package,rpm,pkg:/rhcos:4.14_el8:runc:4:1.1.12-1.2.rhaos4.14.el9,,2024-04-18,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2023:5675,high,,,runc,,package,rpm,pkg:/rhcos:4.14_el8:runc:4:1.1.12-1.2.rhaos4.14.el9,,2023-10-17,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2023:3612,high,,,runc,,package,rpm,pkg:/rhcos:4.14_el8:runc:4:1.1.12-1.2.rhaos4.14.el9,,2023-06-23,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:2049,high,,,containernetworking-plugins,,package,rpm,pkg:/rhcos:4.14_el8:containernetworking-plugins:1:1.2.0-1.el9,,2024-05-02,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:1763,high,,,containernetworking-plugins,,package,rpm,pkg:/rhcos:4.14_el8:containernetworking-plugins:1:1.2.0-1.el9,,2024-04-18,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2023:4093,high,,,containernetworking-plugins,,package,rpm,pkg:/rhcos:4.14_el8:containernetworking-plugins:1:1.2.0-1.el9,,2023-07-20,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2023:3612,high,,,containernetworking-plugins,,package,rpm,pkg:/rhcos:4.14_el8:containernetworking-plugins:1:1.2.0-1.el9,,2023-06-23,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:2049,high,,,conmon,,package,rpm,pkg:/rhcos:4.14_el8:conmon:3:2.1.7-3.4.rhaos4.14.el9,,2024-05-02,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:1763,high,,,conmon,,package,rpm,pkg:/rhcos:4.14_el8:conmon:3:2.1.7-3.4.rhaos4.14.el9,,2024-04-18,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2023:3612,high,,,conmon,,package,rpm,pkg:/rhcos:4.14_el8:conmon:3:2.1.7-3.4.rhaos4.14.el9,,2023-06-23,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:3676,high,,,cri-o,,package,rpm,pkg:/rhcos:4.14_el8:cri-o:1.27.7-5.rhaos4.14.gitb010143.el9,,2024-06-11,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:4159,high,,,cri-o,,package,rpm,pkg:/rhcos:4.14_el8:cri-o:1.27.7-5.rhaos4.14.gitb010143.el9,,2024-07-03,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:3496,high,,,cri-o,,package,rpm,pkg:/rhcos:4.14_el8:cri-o:1.27.7-5.rhaos4.14.gitb010143.el9,,2024-06-05,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:4486,high,,,cri-o,,package,rpm,pkg:/rhcos:4.14_el8:cri-o:1.27.7-5.rhaos4.14.gitb010143.el9,,2024-07-17,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:1763,high,,,cri-o,,package,rpm,pkg:/rhcos:4.14_el8:cri-o:1.27.7-5.rhaos4.14.gitb010143.el9,,2024-04-18,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:2877,high,,,cri-o,,package,rpm,pkg:/rhcos:4.14_el8:cri-o:1.27.7-5.rhaos4.14.gitb010143.el9,,2024-05-23,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:2049,high,,,cri-o,,package,rpm,pkg:/rhcos:4.14_el8:cri-o:1.27.7-5.rhaos4.14.gitb010143.el9,,2024-05-02,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:1563,high,,,cri-o,,package,rpm,pkg:/rhcos:4.14_el8:cri-o:1.27.7-5.rhaos4.14.gitb010143.el9,,2024-04-02,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:1892,high,,,cri-o,,package,rpm,pkg:/rhcos:4.14_el8:cri-o:1.27.7-5.rhaos4.14.gitb010143.el9,,2024-04-26,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:2669,high,,,cri-o,,package,rpm,pkg:/rhcos:4.14_el8:cri-o:1.27.7-5.rhaos4.14.gitb010143.el9,,2024-05-09,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2023:7201,high,,,cri-o,,package,rpm,pkg:/rhcos:4.14_el8:cri-o:1.27.7-5.rhaos4.14.gitb010143.el9,,2024-02-27,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2023:7325,high,,,cri-o,,package,rpm,pkg:/rhcos:4.14_el8:cri-o:1.27.7-5.rhaos4.14.gitb010143.el9,,2023-11-21,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2023:3612,high,,,cri-o,,package,rpm,pkg:/rhcos:4.14_el8:cri-o:1.27.7-5.rhaos4.14.gitb010143.el9,,2023-06-23,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2023:4093,high,,,cri-o,,package,rpm,pkg:/rhcos:4.14_el8:cri-o:1.27.7-5.rhaos4.14.gitb010143.el9,,2023-07-20,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2023:3536,high,,,cri-o,,package,rpm,pkg:/rhcos:4.14_el8:cri-o:1.27.7-5.rhaos4.14.gitb010143.el9,,2023-06-13,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2023:3366,high,,,cri-o,,package,rpm,pkg:/rhcos:4.14_el8:cri-o:1.27.7-5.rhaos4.14.gitb010143.el9,,2023-06-07,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2023:6840,high,,4.14.2,cri-o,,package,rpm,pkg:/rhcos:4.14_el8:cri-o:1.27.7-5.rhaos4.14.gitb010143.el9,,2023-11-15,2024-11-25,,2024-09-04,
