VM Enforcer Group,VM Name,VM Type,Vulnerability Name,Severity,Custom Severity,Fix Version,Resource,Resource Path,Resource Type,Format,CPE,Exploit Type,Publish Date,Last VM Scan Date,Exploit Availability,First Found on VM,CISA Published Date
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:2672,high,,4.14.24,cri-o,,package,rpm,pkg:/rhcos:4.14_el8:cri-o:1.27.7-5.rhaos4.14.gitb010143.el9,,2024-05-09,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:1567,high,,4.14.19,cri-o,,package,rpm,pkg:/rhcos:4.14_el8:cri-o:1.27.7-5.rhaos4.14.gitb010143.el9,,2024-04-03,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:3700,high,,4.14.29,cri-o,,package,rpm,pkg:/rhcos:4.14_el8:cri-o:1.27.7-5.rhaos4.14.gitb010143.el9,,2024-06-13,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:1897,high,,4.14.22,cri-o,,package,rpm,pkg:/rhcos:4.14_el8:cri-o:1.27.7-5.rhaos4.14.gitb010143.el9,,2024-04-26,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:3700,high,,4.14.29,conmon-rs,,package,rpm,pkg:/rhcos:4.14_el8:conmon-rs:0.6.3-1.rhaos4.14.el9,,2024-06-13,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:1763,high,,,nmstate,,package,rpm,pkg:/rhcos:4.14_el8:nmstate:2.2.29-2.el9_2,,2024-04-18,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2023:4093,high,,,nmstate,,package,rpm,pkg:/rhcos:4.14_el8:nmstate:2.2.29-2.el9_2,,2023-07-20,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:4848,high,,,podman,,package,rpm,pkg:/rhcos:4.14_el8:podman:3:4.4.1-14.4.rhaos4.14.el9,,2024-07-31,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:4702,high,,,podman,,package,rpm,pkg:/rhcos:4.14_el8:podman:3:4.4.1-14.4.rhaos4.14.el9,,2024-07-25,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:1763,high,,,podman,,package,rpm,pkg:/rhcos:4.14_el8:podman:3:4.4.1-14.4.rhaos4.14.el9,,2024-04-18,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:2877,high,,,podman,,package,rpm,pkg:/rhcos:4.14_el8:podman:3:4.4.1-14.4.rhaos4.14.el9,,2024-05-23,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:2049,high,,,podman,,package,rpm,pkg:/rhcos:4.14_el8:podman:3:4.4.1-14.4.rhaos4.14.el9,,2024-05-02,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:1563,high,,,podman,,package,rpm,pkg:/rhcos:4.14_el8:podman:3:4.4.1-14.4.rhaos4.14.el9,,2024-04-02,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:1892,high,,,podman,,package,rpm,pkg:/rhcos:4.14_el8:podman:3:4.4.1-14.4.rhaos4.14.el9,,2024-04-26,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:2669,high,,,podman,,package,rpm,pkg:/rhcos:4.14_el8:podman:3:4.4.1-14.4.rhaos4.14.el9,,2024-05-09,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2023:7201,high,,,podman,,package,rpm,pkg:/rhcos:4.14_el8:podman:3:4.4.1-14.4.rhaos4.14.el9,,2024-02-27,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2023:3612,high,,,podman,,package,rpm,pkg:/rhcos:4.14_el8:podman:3:4.4.1-14.4.rhaos4.14.el9,,2023-06-23,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:2672,high,,4.14.24,podman,,package,rpm,pkg:/rhcos:4.14_el8:podman:3:4.4.1-14.4.rhaos4.14.el9,,2024-05-09,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:1567,high,,4.14.19,podman,,package,rpm,pkg:/rhcos:4.14_el8:podman:3:4.4.1-14.4.rhaos4.14.el9,,2024-04-03,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:1897,high,,4.14.22,podman,,package,rpm,pkg:/rhcos:4.14_el8:podman:3:4.4.1-14.4.rhaos4.14.el9,,2024-04-26,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:5444,high,,,rhcos-kernel,,package,rpm,pkg:/rhcos:4.14_el8:rhcos-kernel:4.13-0.el8,,2024-08-22,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:5439,high,,,rhcos-kernel,,package,rpm,pkg:/rhcos:4.14_el8:rhcos-kernel:4.13-0.el8,,2024-08-22,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:4699,high,,,rhcos-kernel,,package,rpm,pkg:/rhcos:4.14_el8:rhcos-kernel:4.13-0.el8,,2024-07-25,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:4151,high,,,rhcos-kernel,,package,rpm,pkg:/rhcos:4.14_el8:rhcos-kernel:4.13-0.el8,,2024-07-02,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:4474,high,,,rhcos-kernel,,package,rpm,pkg:/rhcos:4.14_el8:rhcos-kernel:4.13-0.el8,,2024-07-18,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:4041,high,,,rhcos-kernel,,package,rpm,pkg:/rhcos:4.14_el8:rhcos-kernel:4.13-0.el8,,2024-06-26,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:3327,high,,,rhcos-kernel,,package,rpm,pkg:/rhcos:4.14_el8:rhcos-kernel:4.13-0.el8,,2024-05-29,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:3885,high,,,rhcos-kernel,,package,rpm,pkg:/rhcos:4.14_el8:rhcos-kernel:4.13-0.el8,,2024-06-19,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:3889,high,,,rhcos-kernel,,package,rpm,pkg:/rhcos:4.14_el8:rhcos-kernel:4.13-0.el8,,2024-06-18,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:4484,high,,,rhcos-kernel,,package,rpm,pkg:/rhcos:4.14_el8:rhcos-kernel:4.13-0.el8,,2024-07-17,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:2875,high,,,rhcos-kernel,,package,rpm,pkg:/rhcos:4.14_el8:rhcos-kernel:4.13-0.el8,,2024-05-23,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:2047,high,,,rhcos-kernel,,package,rpm,pkg:/rhcos:4.14_el8:rhcos-kernel:4.13-0.el8,,2024-05-02,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:2068,high,,,rhcos-kernel,,package,rpm,pkg:/rhcos:4.14_el8:rhcos-kernel:4.13-0.el8,,2024-05-02,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:1037,high,,,rhcos-kernel,,package,rpm,pkg:/rhcos:4.14_el8:rhcos-kernel:4.13-0.el8,,2024-03-06,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:1770,high,,,rhcos-kernel,,package,rpm,pkg:/rhcos:4.14_el8:rhcos-kernel:4.13-0.el8,,2024-04-16,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:1683,high,,,rhcos-kernel,,package,rpm,pkg:/rhcos:4.14_el8:rhcos-kernel:4.13-0.el8,,2024-04-08,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:1668,high,,,rhcos-kernel,,package,rpm,pkg:/rhcos:4.14_el8:rhcos-kernel:4.13-0.el8,,2024-04-08,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:1559,high,,,rhcos-kernel,,package,rpm,pkg:/rhcos:4.14_el8:rhcos-kernel:4.13-0.el8,,2024-04-02,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:1449,high,,,rhcos-kernel,,package,rpm,pkg:/rhcos:4.14_el8:rhcos-kernel:4.13-0.el8,,2024-03-27,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:1454,high,,,rhcos-kernel,,package,rpm,pkg:/rhcos:4.14_el8:rhcos-kernel:4.13-0.el8,,2024-03-27,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:2865,high,,,rhcos-kernel,,package,rpm,pkg:/rhcos:4.14_el8:rhcos-kernel:4.13-0.el8,,2024-05-21,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:1887,high,,,rhcos-kernel,,package,rpm,pkg:/rhcos:4.14_el8:rhcos-kernel:4.13-0.el8,,2024-04-25,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:2773,high,,,rhcos-kernel,,package,rpm,pkg:/rhcos:4.14_el8:rhcos-kernel:4.13-0.el8,,2024-05-15,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:2664,high,,,rhcos-kernel,,package,rpm,pkg:/rhcos:4.14_el8:rhcos-kernel:4.13-0.el8,,2024-05-09,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2023:7475,high,,,rhcos-kernel,,package,rpm,pkg:/rhcos:4.14_el8:rhcos-kernel:4.13-0.el8,,2023-11-29,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2023:7474,high,,,rhcos-kernel,,package,rpm,pkg:/rhcos:4.14_el8:rhcos-kernel:4.13-0.el8,,2023-11-29,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:0946,high,,,rhcos-kernel,,package,rpm,pkg:/rhcos:4.14_el8:rhcos-kernel:4.13-0.el8,,2024-02-28,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:0193,high,,,rhcos-kernel,,package,rpm,pkg:/rhcos:4.14_el8:rhcos-kernel:4.13-0.el8,,2024-01-17,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2023:7322,high,,,rhcos-kernel,,package,rpm,pkg:/rhcos:4.14_el8:rhcos-kernel:4.13-0.el8,,2023-11-21,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2023:7323,high,,,rhcos-kernel,,package,rpm,pkg:/rhcos:4.14_el8:rhcos-kernel:4.13-0.el8,,2023-11-21,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2023:7687,high,,,rhcos-kernel,,package,rpm,pkg:/rhcos:4.14_el8:rhcos-kernel:4.13-0.el8,,2023-12-13,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2023:6846,high,,,rhcos-kernel,,package,rpm,pkg:/rhcos:4.14_el8:rhcos-kernel:4.13-0.el8,,2023-11-15,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2023:6845,high,,,rhcos-kernel,,package,rpm,pkg:/rhcos:4.14_el8:rhcos-kernel:4.13-0.el8,,2023-11-15,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:0660,high,,,rhcos-kernel,,package,rpm,pkg:/rhcos:4.14_el8:rhcos-kernel:4.13-0.el8,,2024-02-07,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:0484,high,,,rhcos-kernel,,package,rpm,pkg:/rhcos:4.14_el8:rhcos-kernel:4.13-0.el8,,2024-02-01,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2023:7604,high,,,rhcos-kernel,,package,rpm,pkg:/rhcos:4.14_el8:rhcos-kernel:4.13-0.el8,,2023-12-06,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2023:7602,high,,,rhcos-kernel,,package,rpm,pkg:/rhcos:4.14_el8:rhcos-kernel:4.13-0.el8,,2023-12-06,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2023:5672,high,,,rhcos-kernel,,package,rpm,pkg:/rhcos:4.14_el8:rhcos-kernel:4.13-0.el8,,2023-10-17,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2023:6130,high,,,rhcos-kernel,,package,rpm,pkg:/rhcos:4.14_el8:rhcos-kernel:4.13-0.el8,,2023-10-30,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2023:6129,high,,,rhcos-kernel,,package,rpm,pkg:/rhcos:4.14_el8:rhcos-kernel:4.13-0.el8,,2023-10-30,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2023:6257,high,,,rhcos-kernel,,package,rpm,pkg:/rhcos:4.14_el8:rhcos-kernel:4.13-0.el8,,2023-11-08,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2023:5902,high,,,rhcos-kernel,,package,rpm,pkg:/rhcos:4.14_el8:rhcos-kernel:4.13-0.el8,,2023-10-24,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2023:6256,high,,,rhcos-kernel,,package,rpm,pkg:/rhcos:4.14_el8:rhcos-kernel:4.13-0.el8,,2023-11-08,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2023:3367,high,,,rhcos-kernel,,package,rpm,pkg:/rhcos:4.14_el8:rhcos-kernel:4.13-0.el8,,2023-06-07,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:0837,high,,4.14.13,rhcos-kernel,,package,rpm,pkg:/rhcos:4.14_el8:rhcos-kernel:4.13-0.el8,,2024-02-20,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2023:7682,high,,4.14.6,rhcos-kernel,,package,rpm,pkg:/rhcos:4.14_el8:rhcos-kernel:4.13-0.el8,,2023-12-12,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2023:7681,high,,4.14.6,rhcos-kernel,,package,rpm,pkg:/rhcos:4.14_el8:rhcos-kernel:4.13-0.el8,,2023-12-12,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:3523,high,,4.14.28,rhcos-kernel,,package,rpm,pkg:/rhcos:4.14_el8:rhcos-kernel:4.13-0.el8,,2024-06-10,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:1681,high,,4.14.20,rhcos-kernel,,package,rpm,pkg:/rhcos:4.14_el8:rhcos-kernel:4.13-0.el8,,2024-04-08,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:1458,high,,4.14.18,rhcos-kernel,,package,rpm,pkg:/rhcos:4.14_el8:rhcos-kernel:4.13-0.el8,,2024-03-27,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:0050,high,,4.14.8,rhcos-kernel,,package,rpm,pkg:/rhcos:4.14_el8:rhcos-kernel:4.13-0.el8,,2024-01-09,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2023:5007,high,,4.14.0,rhcos-kernel,,package,rpm,pkg:/rhcos:4.14_el8:rhcos-kernel:4.13-0.el8,,2023-10-31,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:4329,high,,4.14.32,rhcos-kernel,,package,rpm,pkg:/rhcos:4.14_el8:rhcos-kernel:4.13-0.el8,,2024-07-11,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:3331,high,,4.14.27,rhcos-kernel,,package,rpm,pkg:/rhcos:4.14_el8:rhcos-kernel:4.13-0.el8,,2024-05-30,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2023:7469,high,,4.14.4,rhcos-kernel,,package,rpm,pkg:/rhcos:4.14_el8:rhcos-kernel:4.13-0.el8,,2023-11-29,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:0290,high,,4.14.10,rhcos-kernel,,package,rpm,pkg:/rhcos:4.14_el8:rhcos-kernel:4.13-0.el8,,2024-01-23,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2024:4010,high,,4.14.31,rhcos-kernel,,package,rpm,pkg:/rhcos:4.14_el8:rhcos-kernel:4.13-0.el8,,2024-06-26,2024-11-25,,2024-09-04,
SCL_OCP_Prd_Aqua_Enforcer,vdpvocpwdapls01.ocp.venetian.com.mo,agent,RHSA-2023:7831,high,,4.14.7,rhcos-kernel,,package,rpm,pkg:/rhcos:4.14_el8:rhcos-kernel:4.13-0.el8,,2024-01-03,2024-11-25,,2024-09-04,
